Address:,USB0::0x0957::0x179B::MY54313425::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.0821875,-0.0402211025648285,0.331477362517035,
,,,0.0825,-0.0388341679936275,0.318994951376226,
,,,0.0828125,-0.0379095449461602,0.305125605664216,
,,,0.083125,-0.0369849218986928,0.290793948428473,
,,,0.0834375,-0.0360602988512255,0.277386914240196,
,,,0.08375,-0.0351356758037582,0.265829126146855,
,,,0.0840625,-0.0342110527562909,0.251035157387378,
,,,0.084375,-0.0332864297088236,0.238090434722835,
,,,0.0846875,-0.0318994951376226,0.223296465963358,
,,,0.085,-0.0314371836138889,0.211276366346283,
,,,0.0853125,-0.0305125605664216,0.198793955205474,
,,,0.085625,-0.0295879375189543,0.185849232540932,
,,,0.0859375,-0.0291256259952206,0.173829132923856,
,,,0.08625,-0.0282010029477533,0.162271344830515,
,,,0.0865625,-0.0277386914240196,0.149326622165972,
,,,0.086875,-0.0268140683765523,0.138231145596365,
,,,0.0871875,-0.0263517568528187,0.126673357503023,
,,,0.0875,-0.025889445329085,0.116040192457149,
,,,0.0878125,-0.0249648222816177,0.104944715887541,
,,,0.088125,-0.024502510757884,0.0952361738891341,
,,,0.0884375,-0.0235778877104167,0.0855276318907272,
,,,0.08875,-0.023115576186683,0.0767437129397877,
,,,0.0890625,-0.023115576186683,0.0674974824651144,
,,,0.089375,-0.0226532646629494,0.0582512519904412,
,,,0.0896875,-0.0221909531392157,0.0499296445632353,
,,,0.09,-0.021728641615482,0.0420703486597631,
,,,0.0903125,-0.0212663300917484,0.0328241181850899,
,,,0.090625,-0.0212663300917484,0.0226532646629494,
,,,0.0909375,-0.0203417070442811,0.0157185918069445,
,,,0.09125,-0.0203417070442811,0.00739698437973857,
,,,0.0915625,-0.0198793955205474,-0.000924623047467321,
,,,0.091875,-0.0194170839968137,-0.00924623047467321,
,,,0.0921875,-0.0189547724730801,-0.0184924609493464,
,,,0.0925,-0.0184924609493464,-0.0263517568528187,
,,,0.0928125,-0.0184924609493464,-0.0332864297088236,
,,,0.093125,-0.0180301494256128,-0.0429949717072304,
,,,0.0934375,-0.0175678379018791,-0.05177889065817,
,,,0.09375,-0.0175678379018791,-0.0619497441803105,
,,,0.0940625,-0.0171055263781454,-0.0711959746549837,
,,,0.094375,-0.0166432148544118,-0.0813668281771243,
,,,0.0946875,-0.0166432148544118,-0.0919999932229985,
,,,0.095,-0.0161809033306781,-0.103095469792606,
,,,0.0953125,-0.0161809033306781,-0.115115569409681,
,,,0.095625,-0.0157185918069445,-0.127135669026757,
,,,0.0959375,-0.0157185918069445,-0.139618080167565,
,,,0.09625,-0.0152562802832108,-0.151638179784641,
,,,0.0965625,-0.0152562802832108,-0.16042209873558,
,,,0.096875,-0.0152562802832108,-0.171979886828922,
,,,0.0971875,-0.0152562802832108,-0.185386921017198,
,,,0.0975,-0.0147939687594771,-0.200643201300409,
,,,0.0978125,-0.0147939687594771,-0.214974858536152,
,,,0.098125,-0.0147939687594771,-0.23115576186683,
,,,0.0984375,-0.0147939687594771,-0.247336665197508,
,,,0.09875,-0.0143316572357435,-0.264442191575654,
,,,0.0990625,-0.0143316572357435,-0.281547717953799,
,,,0.099375,-0.0143316572357435,-0.297728621284477,
,,,0.0996875,-0.0138693457120098,-0.314834147662623,
,,,0.1,-0.0134070341882762,-0.331015050993301,
,,,0.1003125,-0.0134070341882762,-0.348120577371446,
,,,0.100625,-0.0134070341882762,-0.364763792225858,
,,,0.1009375,-0.0134070341882762,-0.380020072509069,
,,,0.10125,-0.0134070341882762,-0.39527635279228,
,,,0.1015625,-0.0129447226645425,-0.410532633075491,
,,,0.101875,-0.0129447226645425,-0.423477355740033,
,,,0.1021875,-0.0129447226645425,-0.435035143833375,
,,,0.1025,-0.0124824111408088,-0.446592931926716,
,,,0.1028125,-0.0124824111408088,-0.459075343067525,
,,,0.103125,-0.0124824111408088,-0.466934638970997,
,,,0.1034375,-0.0124824111408088,-0.474793934874469,
,,,0.10375,-0.0124824111408088,-0.481266296206741,
,,,0.1040625,-0.0120200996170752,-0.486351722967811,
,,,0.104375,-0.0120200996170752,-0.489587903633947,
,,,0.1046875,-0.0120200996170752,-0.492361772776349,
,,,0.105,-0.0120200996170752,-0.492824084300082,
,,,0.1053125,-0.0115577880933415,-0.492361772776349,
,,,0.105625,-0.0115577880933415,-0.489587903633947,
,,,0.1059375,-0.0115577880933415,-0.487276346015278,
,,,0.10625,-0.0115577880933415,-0.483115542301675,
,,,0.1065625,-0.0115577880933415,-0.478492427064339,
,,,0.106875,-0.0115577880933415,-0.472482377255801,
,,,0.1071875,-0.0115577880933415,-0.463698458304862,
,,,0.1075,-0.0115577880933415,-0.455376850877656,
,,,0.1078125,-0.0110954765696079,-0.443356751260581,
,,,0.108125,-0.0110954765696079,-0.431798963167239,
,,,0.1084375,-0.0110954765696079,-0.418391928978963,
,,,0.10875,-0.0110954765696079,-0.406371829361888,
,,,0.1090625,-0.0110954765696079,-0.39019092603121,
,,,0.109375,-0.0110954765696079,-0.375859268795466,
,,,0.1096875,-0.0110954765696079,-0.361527611559723,
,,,0.11,-0.0106331650458742,-0.345809019752778,
,,,0.1103125,-0.0110954765696079,-0.328703493374633,
,,,0.110625,-0.0106331650458742,-0.313447213091422,
,,,0.1109375,-0.0101708535221405,-0.299115555855678,
,,,0.11125,-0.0101708535221405,-0.283859275572468,
,,,0.1115625,-0.0101708535221405,-0.268602995289257,
,,,0.111875,-0.0101708535221405,-0.254733649577247,
,,,0.1121875,-0.0101708535221405,-0.240864303865237,
,,,0.1125,-0.0101708535221405,-0.228381892724428,
,,,0.1128125,-0.0101708535221405,-0.213125612441218,
,,,0.113125,-0.0101708535221405,-0.20203013587161,
,,,0.1134375,-0.00970854199840687,-0.190472347778268,
,,,0.11375,-0.00970854199840687,-0.180763805779861,
,,,0.1140625,-0.00970854199840687,-0.170592952257721,
,,,0.114375,-0.00924623047467321,-0.161346721783048,
,,,0.1146875,-0.00970854199840687,-0.152562802832108,
,,,0.115,-0.00924623047467321,-0.145165818452369,
,,,0.1153125,-0.00970854199840687,-0.137768834072631,
,,,0.115625,-0.00970854199840687,-0.130834161216626,
,,,0.1159375,-0.00970854199840687,-0.124361799884355,
