Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 310		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
19.41	4.25	170.13
19.44	4.41	170.13
19.47	4.37	170.13
19.50	4.42	170.13
19.53	4.72	170.13
19.56	4.89	170.13
19.59	4.94	170.13
19.62	5.14	170.13
19.65	5.27	170.14
19.68	5.37	170.14
19.71	5.56	170.14
19.74	5.65	170.14
19.77	5.85	170.14
19.80	5.87	170.14
19.83	6.14	170.14
19.86	6.32	170.14
19.89	6.41	170.14
19.92	6.56	170.14
19.95	6.79	170.15
19.98	6.88	170.15
20.01	7.30	170.14
