Address:,USB0::0x0957::0x179B::MY59127617::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.0454576,0.818492392078042,0.0399183314293623,
,,,0.0455584,0.826532592065632,-0.0605841800570488,
,,,0.0456592,0.818492392078042,0.0399183314293623,
,,,0.04576,0.826532592065632,-0.000282673165202141,
,,,0.0458608,0.826532592065632,-0.000282673165202141,
,,,0.0459616,0.818492392078042,-0.0203831754624844,
,,,0.0460624,0.818492392078042,0.0198178291320801,
,,,0.0461632,0.818492392078042,-0.0605841800570488,
,,,0.046264,0.810452192090452,0.0198178291320801,
,,,0.0463648,0.818492392078042,0.0399183314293623,
,,,0.0464656,0.810452192090452,-0.0605841800570488,
,,,0.0465664,0.810452192090452,0.0399183314293623,
,,,0.0466672,0.810452192090452,-0.000282673165202141,
,,,0.046768,0.810452192090452,0.0399183314293623,
,,,0.0468688,0.802411992102861,-0.0605841800570488,
,,,0.0469696,0.802411992102861,0.0600188337266445,
,,,0.0470704,0.802411992102861,0.0198178291320801,
,,,0.0471712,0.802411992102861,-0.0605841800570488,
,,,0.047272,0.794371792115271,0.0399183314293623,
,,,0.0473728,0.794371792115271,0.0198178291320801,
,,,0.0474736,0.786331592127681,-0.0404836777597666,
,,,0.0475744,0.786331592127681,-0.000282673165202141,
,,,0.0476752,0.77829139214009,0.0399183314293623,
,,,0.047776,0.77829139214009,-0.000282673165202141,
,,,0.0478768,0.7702511921525,-0.0404836777597666,
,,,0.0479776,0.75417079217732,0.0198178291320801,
,,,0.0480784,0.75417079217732,0.0399183314293623,
,,,0.0481792,0.730050192214549,-0.0203831754624844,
,,,0.04828,0.730050192214549,-0.0605841800570488,
,,,0.0483808,0.713969792239368,0.0198178291320801,
,,,0.0484816,0.697889392264187,0.0399183314293623,
,,,0.0485824,0.689849192276597,-0.0404836777597666,
,,,0.0486832,0.673768792301416,0.0198178291320801,
,,,0.048784,0.665728592313826,0.0198178291320801,
,,,0.0488848,0.657688392326236,-0.0203831754624844,
,,,0.0489856,0.633567792363465,0.0198178291320801,
,,,0.0490864,0.625527592375875,0.0198178291320801,
,,,0.0491872,0.617487392388284,-0.0203831754624844,
,,,0.049288,0.601406992413104,-0.000282673165202141,
,,,0.0493888,0.585326592437923,0.0600188337266445,
,,,0.0494896,0.577286392450333,0.0198178291320801,
,,,0.0495904,0.561205992475152,-0.0404836777597666,
,,,0.0496912,0.553165792487562,-0.000282673165202141,
,,,0.049792,0.537085392512381,0.0198178291320801,
,,,0.0498928,0.5210049925372,-0.0203831754624844,
